energy,energy_per_atom,volume,formation_energy_per_atom,unit_cell_formula,pretty_formula,elements,nelements,e_above_hull,band_gap,density,total_magnetization,material_id,crystal_system,G_Reuss,G_VRH,G_Voigt,G_Voigt_Reuss_Hill,K_Reuss,K_VRH,K_Voigt,K_Voigt_Reuss_Hill,elastic_anisotropy,C11,C22,C33,C44,C55,C66,C12,C13,C23,homogeneous_poisson,poisson_ratio,universal_anisotropy
-25.82050677,-6.4551266925,54.20957453722921,-0.23928365250000017,"{'Ti': 1.0, 'In': 1.0, 'Co': 2.0}",TiInCo2,"['Ti', 'In', 'Co']",3,0.0,0.0,8.593805564070454,1.0101161,mp-865548,cubic,67.0,68.0,70.0,68.0,159.0,159.0,159.0,159.0,0.21,230.0,230.0,230.0,81.0,81.0,81.0,124.0,124.0,124.0,0.31,0.31,0.21
-25.67799081,-6.4194977025,65.84090684219058,-0.006970901250000772,"{'Ti': 2.0, 'In': 1.0, 'Co': 1.0}",Ti2InCo,"['Ti', 'In', 'Co']",3,0.2639770999999991,0.0,6.7965451211110715,0.097562,mp-1018043,cubic,36.0,42.0,48.0,42.0,140.0,140.0,140.0,140.0,1.65,168.0,168.0,168.0,65.0,65.0,65.0,125.0,125.0,125.0,0.36,0.36,1.65
-18.11691696,-6.03897232,57.423406863672405,0.292916218333333,"{'Ti': 1.0, 'Co': 1.0, 'Sn': 1.0}",TiCoSn,"['Ti', 'Co', 'Sn']",3,0.6926559541666668,0.0,6.521182026052564,1.0533012,mp-20453,cubic,-15.0,-16.0,-17.0,-16.0,77.0,77.0,77.0,77.0,0.41,62.0,62.0,62.0,-20.0,-20.0,-20.0,85.0,85.0,85.0,0.61,0.61,0.41
-27.65749769,-6.9143744225,56.39450808104476,-0.38837856999999953,"{'Ti': 1.0, 'Co': 2.0, 'Sn': 1.0}",TiCo2Sn,"['Ti', 'Co', 'Sn']",3,0.0,0.0,8.375449620951626,2.001423,mp-21467,cubic,70.0,74.0,77.0,74.0,168.0,168.0,168.0,168.0,0.51,235.0,235.0,235.0,95.0,95.0,95.0,135.0,135.0,135.0,0.31,0.31,0.51
-34.77681073,-8.6942026825,52.35937145383409,-0.338925384913793,"{'Ti': 2.0, 'Mn': 1.0, 'Fe': 1.0}",Ti2MnFe,"['Ti', 'Mn', 'Fe']",3,0.0,0.0,6.54953662772013,0.5503927,mp-861983,cubic,74.0,78.0,83.0,78.0,180.0,180.0,180.0,180.0,0.63,339.0,339.0,339.0,59.0,59.0,59.0,101.0,101.0,101.0,0.31,0.31,0.63
-36.41114692,-9.10278673,49.9996030363144,-0.27758124232758696,"{'Ti': 1.0, 'Mn': 2.0, 'V': 1.0}",TiMn2V,"['Ti', 'Mn', 'V']",3,0.0,0.0,6.93063331004292,0.5892231,mp-865678,cubic,76.0,82.0,89.0,82.0,192.0,192.0,192.0,192.0,0.9,372.0,372.0,372.0,58.0,58.0,58.0,101.0,101.0,101.0,0.31,0.31,0.9
-30.19599856,-7.54899964,57.45835067160506,-0.23736071482758625,"{'Ti': 1.0, 'Mn': 2.0, 'Ga': 1.0}",TiMn2Ga,"['Ti', 'Mn', 'Ga']",3,0.03268926375000003,0.0,6.573741229199824,3.0322184,mp-865780,cubic,76.0,79.0,82.0,79.0,160.0,160.0,160.0,160.0,0.39,235.0,235.0,235.0,99.0,99.0,99.0,123.0,123.0,123.0,0.29,0.29,0.39
-39.19743805,-9.7993595125,55.27946010104091,-0.28029874732758664,"{'Ta': 1.0, 'Ti': 1.0, 'Mn': 2.0}",TaTiMn2,"['Ta', 'Ti', 'Mn']",3,0.0,0.0,10.17393415495855,0.5037674,mp-867821,cubic,84.0,89.0,94.0,89.0,217.0,217.0,217.0,217.0,0.63,399.0,399.0,399.0,67.0,67.0,67.0,127.0,127.0,127.0,0.32,0.32,0.63
-29.50595027,-7.3764875675,52.251264148290346,-0.20368131366379316,"{'Ti': 2.0, 'Mn': 1.0, 'Be': 1.0}",Ti2MnBe,"['Ti', 'Mn', 'Be']",3,0.0,0.0,5.074746067402057,0.0096333,mp-861958,cubic,53.0,53.0,54.0,53.0,153.0,153.0,153.0,153.0,0.15,211.0,211.0,211.0,61.0,61.0,61.0,124.0,124.0,124.0,0.34,0.34,0.15
-36.59969519,-9.1499237975,56.52211566607647,-0.7023631549137921,"{'Ti': 2.0, 'Mn': 1.0, 'Ir': 1.0}",Ti2MnIr,"['Ti', 'Mn', 'Ir']",3,0.0,0.0,10.073590629471024,0.0048574,mp-865569,cubic,95.0,97.0,100.0,97.0,212.0,212.0,212.0,212.0,0.26,383.0,383.0,383.0,81.0,81.0,81.0,127.0,127.0,127.0,0.3,0.3,0.26
-32.08666962,-8.021667405,52.84969595424646,-0.33875891741379327,"{'Ti': 2.0, 'Mn': 1.0, 'Ni': 1.0}",Ti2MnNi,"['Ti', 'Mn', 'Ni']",3,0.0,0.0,6.578268698453302,0.038538,mp-865712,cubic,66.0,66.0,66.0,66.0,177.0,177.0,177.0,177.0,0.0,266.0,266.0,266.0,66.0,66.0,66.0,132.0,132.0,132.0,0.33,0.33,0.0
-40.14509551,-10.0362738775,53.03680821297366,-0.24212581482758644,"{'Ti': 1.0, 'Mn': 2.0, 'W': 1.0}",TiMn2W,"['Ti', 'Mn', 'W']",3,0.0,0.0,10.694687039937566,1.69e-05,mp-865656,cubic,114.0,120.0,126.0,120.0,243.0,243.0,243.0,243.0,0.53,479.0,479.0,479.0,92.0,92.0,92.0,125.0,125.0,125.0,0.29,0.29,0.53
-29.52993183,-7.3824829575,65.77122743297572,-0.14645617491379248,"{'Ti': 2.0, 'Mn': 1.0, 'Sn': 1.0}",Ti2MnSn,"['Ti', 'Mn', 'Sn']",3,0.1821015193303568,0.0,6.8011412744112265,1.0008948,mp-999083,cubic,311.0,160.0,9.0,160.0,145.0,145.0,145.0,145.0,-4.86,110.0,110.0,110.0,32.0,32.0,32.0,162.0,162.0,162.0,0.1,0.1,-4.86
-18.14604101,-2.26825512625,200.94766070141495,0.1274835729166668,"{'Sr': 1.0, 'Mg': 6.0, 'Ti': 1.0}",SrMg6Ti,"['Sr', 'Mg', 'Ti']",3,0.17720650970357887,0.0,2.324674330460732,0.0962719,mp-1021478,tetragonal,10.0,15.0,21.0,15.0,22.0,27.0,32.0,27.0,6.43,54.0,48.0,48.0,10.0,35.0,35.0,32.0,32.0,3.0,0.26,0.26,6.43
-38.16078269,-5.451540384285714,125.53430449746176,-0.5417489533333324,"{'Y': 1.0, 'Ti': 2.0, 'Ga': 4.0}",Y(TiGa2)2,"['Y', 'Ti', 'Ga']",3,0.012411994285709937,0.0,6.131493288784137,0.0165457,mp-11445,tetragonal,57.0,59.0,62.0,59.0,95.0,95.0,96.0,95.0,0.4,160.0,171.0,171.0,100.0,50.0,50.0,52.0,52.0,75.0,0.24,0.24,0.4
-28.24125321,-7.0603133025,57.07553212131123,-0.23844014249999912,"{'Ti': 2.0, 'Ga': 1.0, 'Fe': 1.0}",Ti2GaFe,"['Ti', 'Ga', 'Fe']",3,0.20805808500000023,0.0,6.438496547621338,0.9940651,mp-999059,cubic,-128.0,-58.0,12.0,-58.0,575.0,575.0,575.0,575.0,-5.46,556.0,556.0,556.0,29.0,29.0,29.0,584.0,584.0,584.0,0.55,0.55,-5.46
-29.30551151,-7.3263778775,48.81842962488525,-0.36094366749999907,"{'Ti': 1.0, 'Ga': 1.0, 'Fe': 2.0}",TiGaFe2,"['Ti', 'Ga', 'Fe']",3,0.0,0.0,7.798866127311298,0.8820686,mp-636320,cubic,97.0,100.0,103.0,100.0,190.0,190.0,190.0,190.0,0.32,288.0,288.0,288.0,123.0,123.0,123.0,141.0,141.0,141.0,0.28,0.28,0.32
-37.84278934,-9.460697335,54.78515491568325,-0.2878412850000007,"{'Ta': 1.0, 'Ti': 1.0, 'Fe': 2.0}",TaTiFe2,"['Ta', 'Ti', 'Fe']",3,0.018291786923075648,0.0,10.320709259253782,1.0028217,mp-979751,cubic,72.0,72.0,72.0,72.0,187.0,187.0,187.0,187.0,0.01,289.0,289.0,289.0,69.0,69.0,69.0,136.0,136.0,136.0,0.33,0.33,0.01
-35.7703013,-8.942575325,57.37526278166264,-0.6681170399999985,"{'Ti': 2.0, 'Fe': 1.0, 'Ir': 1.0}",Ti2FeIr,"['Ti', 'Fe', 'Ir']",3,0.0,0.0,9.950049224406712,0.9079323,mp-861672,cubic,72.0,72.0,73.0,72.0,191.0,191.0,191.0,191.0,0.04,278.0,278.0,278.0,77.0,77.0,77.0,147.0,147.0,147.0,0.33,0.33,0.04
-26.86004123,-6.7150103075,64.92327377390623,0.03776130500000008,"{'Ti': 2.0, 'In': 1.0, 'Fe': 1.0}",Ti2InFe,"['Ti', 'In', 'Fe']",3,0.31997099500000026,0.0,6.813621680039696,0.6780876,mp-1018070,cubic,24.0,24.0,24.0,24.0,571.0,571.0,571.0,571.0,0.01,605.0,605.0,605.0,24.0,24.0,24.0,554.0,554.0,554.0,0.48,0.48,0.01
-27.74573185,-6.9364329625,56.341830131877046,-0.04010029999999887,"{'Ti': 1.0, 'In': 1.0, 'Fe': 2.0}",TiInFe2,"['Ti', 'In', 'Fe']",3,0.17047074750000046,0.0,8.086538994774328,0.9689456,mp-998965,cubic,48.0,56.0,64.0,56.0,239.0,239.0,239.0,239.0,1.65,277.0,277.0,277.0,87.0,87.0,87.0,220.0,220.0,220.0,0.39,0.39,1.65
-29.92336309,-7.4808407725,55.22331308976787,-0.27435529749999876,"{'Ti': 1.0, 'Fe': 2.0, 'Sn': 1.0}",TiFe2Sn,"['Ti', 'Fe', 'Sn']",3,0.0,0.0472999999999999,8.367357889130307,0.0002225,mp-19963,cubic,106.0,106.0,106.0,106.0,181.0,181.0,181.0,181.0,0.0,318.0,318.0,318.0,108.0,108.0,108.0,113.0,113.0,113.0,0.26,0.26,0.0
-18.90048414,-6.30016138,60.29862719122962,0.4853869066666678,"{'Ti': 1.0, 'Fe': 1.0, 'Sn': 1.0}",TiFeSn,"['Ti', 'Fe', 'Sn']",3,0.7940320229999989,0.0,6.125187876997394,0.0012928,mp-22589,cubic,28.0,32.0,35.0,32.0,70.0,70.0,70.0,70.0,1.17,94.0,94.0,94.0,46.0,46.0,46.0,58.0,58.0,58.0,0.3,0.3,1.17
-35.84067989,-8.9601699725,60.16655562872881,-0.5324469049999987,"{'Ti': 2.0, 'V': 1.0, 'Ir': 1.0}",Ti2VIr,"['Ti', 'V', 'Ir']",3,0.018556035833332984,0.0,9.353107050040885,0.0009205,mp-972238,cubic,75.0,75.0,75.0,75.0,179.0,179.0,179.0,179.0,0.0,280.0,280.0,280.0,74.0,74.0,74.0,129.0,129.0,129.0,0.32,0.32,0.0
-39.50932867,-9.8773321675,57.599395132091715,-0.4526699599999997,"{'Ti': 1.0, 'V': 1.0, 'Tc': 2.0}",TiVTc2,"['Ti', 'V', 'Tc']",3,0.0,0.0,8.499065490064433,0.0008373,mp-865914,cubic,92.0,94.0,97.0,94.0,233.0,233.0,233.0,233.0,0.3,402.0,402.0,402.0,77.0,77.0,77.0,149.0,149.0,149.0,0.32,0.32,0.3
-26.58262092,-8.86087364,54.37649561999315,1.1176381866666674,"{'Ti': 1.0, 'V': 1.0, 'W': 1.0}",TiVW,"['Ti', 'V', 'W']",3,1.1638461133333333,0.0,8.631466059267707,0.6592975,mp-631373,cubic,-22.0,-22.0,-22.0,-22.0,106.0,106.0,106.0,106.0,0.0,78.0,78.0,78.0,-22.0,-22.0,-22.0,120.0,120.0,120.0,0.61,0.61,0.0
-37.85367952,-5.407668502857143,119.67305901068048,-0.516963579285714,"{'Sc': 1.0, 'Ti': 2.0, 'Ga': 4.0}",Sc(TiGa2)2,"['Sc', 'Ti', 'Ga']",3,0.0011804995238096083,0.0,5.8219632912746215,0.0665052,mp-1025236,tetragonal,59.0,62.0,65.0,62.0,103.0,103.0,103.0,103.0,0.51,166.0,165.0,165.0,105.0,62.0,62.0,64.0,64.0,85.0,0.25,0.25,0.51
-38.87121207,-6.478535345,93.15250518973939,-0.8138518549999993,"{'Ti': 2.0, 'Ga': 2.0, 'Pt': 2.0}",TiGaPt,"['Ti', 'Ga', 'Pt']",3,0.0,0.0,11.147470291916063,0.00371945,mp-22662,hexagonal,52.0,57.0,62.0,57.0,160.0,163.0,165.0,163.0,0.99,295.0,295.0,235.0,34.0,34.0,75.0,144.0,93.0,93.0,0.34,0.34,0.99
-31.33011821,-7.8325295525,58.99030219874876,-0.6825286524999994,"{'Ti': 1.0, 'Ga': 1.0, 'Ir': 2.0}",TiGaIr2,"['Ti', 'Ga', 'Ir']",3,0.00021153750000113547,0.0,14.131652717461083,0.7197928,mp-866142,cubic,209.0,93.0,-23.0,93.0,223.0,223.0,223.0,223.0,-5.55,-27.0,-27.0,-27.0,87.0,87.0,87.0,348.0,348.0,348.0,0.32,0.32,-5.55
-31.05921431,-4.437030615714286,110.18431189015058,-0.32055572428571416,"{'Ti': 1.0, 'Ga': 5.0, 'Ni': 1.0}",TiGa5Ni,"['Ti', 'Ga', 'Ni']",3,0.042502333571428075,0.0,6.859747280618505,0.0019186,mp-1025313,tetragonal,24.0,27.0,30.0,27.0,106.0,107.0,108.0,107.0,1.08,152.0,152.0,183.0,27.0,27.0,12.0,66.0,88.0,88.0,0.38,0.38,1.08
-25.65919088,-6.41479772,58.3856381461269,-0.2652933699999993,"{'Ti': 2.0, 'Ga': 1.0, 'Ni': 1.0}",Ti2GaNi,"['Ti', 'Ga', 'Ni']",3,0.1909544656250004,0.0,6.375035159544758,3.0134756,mp-999053,cubic,38.0,42.0,46.0,42.0,161.0,161.0,161.0,161.0,1.07,194.0,194.0,194.0,61.0,61.0,61.0,145.0,145.0,145.0,0.38,0.38,1.07
-24.6466991,-6.161674775,50.99159729262996,-0.5409781850000002,"{'Ti': 1.0, 'Ga': 1.0, 'Ni': 2.0}",TiGaNi2,"['Ti', 'Ga', 'Ni']",3,0.0,0.0,7.652008896788383,0.036181,mp-30657,cubic,22.0,40.0,58.0,40.0,166.0,166.0,166.0,166.0,7.98,180.0,180.0,180.0,90.0,90.0,90.0,159.0,159.0,159.0,0.39,0.39,7.98
-55.05473649,-6.117192943333333,125.5991562054998,-0.549538090000001,"{'Ti': 3.0, 'Ga': 3.0, 'Ni': 3.0}",TiGaNi,"['Ti', 'Ga', 'Ni']",3,0.0,0.0,6.991897429966724,0.10577500000000001,mp-30656,hexagonal,61.0,69.0,77.0,69.0,146.0,147.0,148.0,147.0,1.26,248.0,248.0,167.0,96.0,96.0,81.0,85.0,125.0,125.0,0.3,0.3,1.26
-23.91578907,-5.9789472675,61.34828787666069,-0.6599181074999994,"{'Ti': 1.0, 'Ga': 1.0, 'Pd': 2.0}",TiGaPd2,"['Ti', 'Ga', 'Pd']",3,0.0,0.0,8.94388324055221,0.0017125,mp-866140,cubic,-23.0,5.0,33.0,5.0,164.0,164.0,164.0,164.0,-12.33,154.0,154.0,154.0,60.0,60.0,60.0,169.0,169.0,169.0,0.48,0.48,-12.33
-36.09327236,-6.015545393333333,92.73943179141366,-0.6490021599999997,"{'Ti': 2.0, 'Ga': 2.0, 'Pd': 2.0}",TiGaPd,"['Ti', 'Ga', 'Pd']",3,0.0,0.0,8.021989117761787,0.00096655,mp-1025045,hexagonal,40.0,45.0,51.0,45.0,118.0,121.0,124.0,121.0,1.45,238.0,238.0,166.0,25.0,25.0,70.0,99.0,70.0,70.0,0.33,0.33,1.45
-25.24931898,-6.312329745,58.627621489039285,-0.8258819666666666,"{'Li': 1.0, 'Ti': 1.0, 'Pt': 2.0}",LiTiPt2,"['Li', 'Ti', 'Pt']",3,0.0,0.0,12.60327492285428,5.3e-05,mp-977440,cubic,108.0,40.0,-27.0,40.0,181.0,181.0,181.0,181.0,-6.25,-8.0,-8.0,-8.0,50.0,50.0,50.0,275.0,275.0,275.0,0.4,0.4,-6.25
-30.12218999,-7.5305474975,55.0746855206069,-0.660338364166666,"{'Li': 1.0, 'Ti': 1.0, 'Ir': 2.0}",LiTiIr2,"['Li', 'Ti', 'Ir']",3,0.0,0.0,13.243443767256935,0.0003357,mp-864930,cubic,79.0,79.0,79.0,79.0,193.0,193.0,193.0,193.0,0.02,290.0,290.0,290.0,83.0,83.0,83.0,144.0,144.0,144.0,0.32,0.32,0.02
-11.54529941,-2.8863248525,82.60493971288815,0.5620202450000003,"{'Na': 2.0, 'Ti': 1.0, 'Au': 1.0}",Na2TiAu,"['Na', 'Ti', 'Au']",3,0.8248918425,0.0,5.845976376971847,0.1154291,mp-631554,cubic,-198.0,-93.0,13.0,-93.0,35.0,35.0,35.0,35.0,-5.32,12.0,12.0,12.0,32.0,32.0,32.0,46.0,46.0,46.0,12.73,12.73,-5.32
-42.60911106,-10.652277765,62.62058354405489,-0.5337602799999974,"{'Ta': 1.0, 'Ti': 1.0, 'Tc': 2.0}",TaTiTc2,"['Ta', 'Ti', 'Tc']",3,0.0,0.0,11.265013265433915,0.0017438,mp-861912,cubic,99.0,101.0,103.0,101.0,229.0,229.0,229.0,229.0,0.24,405.0,405.0,405.0,84.0,84.0,84.0,141.0,141.0,141.0,0.31,0.31,0.24
-17.1056154,-4.27640385,66.98953397439924,-0.35083471874999983,"{'Ti': 1.0, 'Zn': 1.0, 'Au': 2.0}",TiZnAu2,"['Ti', 'Zn', 'Au']",3,0.0,0.0,12.572719029623071,0.0071903,mp-865730,cubic,11.0,26.0,41.0,26.0,135.0,135.0,135.0,135.0,12.77,142.0,142.0,142.0,65.0,65.0,65.0,131.0,131.0,131.0,0.41,0.41,12.77
-24.26792262,-6.066980655,61.405806358864965,-0.7428984387500002,"{'Ti': 1.0, 'Zn': 1.0, 'Pt': 2.0}",TiZnPt2,"['Ti', 'Zn', 'Pt']",3,0.017478681250002737,0.0,13.614159302130576,7.8e-06,mp-861619,cubic,-169.0,-67.0,34.0,-67.0,180.0,180.0,180.0,180.0,-6.01,142.0,142.0,142.0,76.0,76.0,76.0,199.0,199.0,199.0,0.71,0.71,-6.01
-29.6619482,-7.41548705,57.739258586327054,-0.7076434787499997,"{'Ti': 1.0, 'Zn': 1.0, 'Ir': 2.0}",TiZnIr2,"['Ti', 'Zn', 'Ir']",3,0.0,0.0,14.313777472598122,0.0001845,mp-865048,cubic,99.0,103.0,107.0,103.0,225.0,225.0,225.0,225.0,0.38,324.0,324.0,324.0,129.0,129.0,129.0,176.0,176.0,176.0,0.3,0.3,0.38
-28.79672786,-7.199181965,61.2055293744995,-0.34663541624999983,"{'Ti': 2.0, 'Zn': 1.0, 'Tc': 1.0}",Ti2ZnTc,"['Ti', 'Zn', 'Tc']",3,0.0,0.0,7.030689542817842,0.0010961,mp-866187,cubic,46.0,49.0,52.0,49.0,157.0,157.0,157.0,157.0,0.69,199.0,199.0,199.0,66.0,66.0,66.0,136.0,136.0,136.0,0.36,0.36,0.69
-22.32299784,-5.58074946,50.482281346390685,-0.40221019874999975,"{'Ti': 1.0, 'Zn': 1.0, 'Ni': 2.0}",TiZnNi2,"['Ti', 'Zn', 'Ni']",3,0.0,0.0,7.587307474936995,0.0101522,mp-865093,cubic,38.0,50.0,62.0,50.0,169.0,169.0,169.0,169.0,3.21,196.0,196.0,196.0,90.0,90.0,90.0,156.0,156.0,156.0,0.37,0.37,3.21
-18.02006557,-4.5050163925,53.82770756427995,-0.1667846962499997,"{'Ti': 1.0, 'Zn': 1.0, 'Cu': 2.0}",TiZnCu2,"['Ti', 'Zn', 'Cu']",3,0.0,0.0,7.4151486738286865,5.82e-05,mp-865930,cubic,24.0,43.0,63.0,43.0,129.0,129.0,129.0,129.0,8.07,144.0,144.0,144.0,97.0,97.0,97.0,121.0,121.0,121.0,0.35,0.35,8.07
-21.84198057,-5.4604951425,60.6366517014865,-0.5836233112500002,"{'Ti': 1.0, 'Zn': 1.0, 'Pd': 2.0}",TiZnPd2,"['Ti', 'Zn', 'Pd']",3,0.0,0.0,8.930710107630333,0.0013952,mp-865079,cubic,-37.0,0.0,37.0,0.0,147.0,147.0,147.0,147.0,-10.0,133.0,133.0,133.0,69.0,69.0,69.0,155.0,155.0,155.0,0.5,0.5,-10.0
-22.40409144,-5.60102286,78.3456953409029,0.7930984275000004,"{'Ti': 1.0, 'Tl': 2.0, 'W': 1.0}",TiTl2W,"['Ti', 'Tl', 'W']",3,0.802895575,0.0,13.574854742155702,0.0033746,mp-631374,cubic,-159.0,-64.0,31.0,-64.0,22.0,22.0,22.0,22.0,-5.97,-13.0,-13.0,-13.0,69.0,69.0,69.0,40.0,40.0,40.0,31.34,31.34,-5.97
-30.27265383,-7.5681634575,59.63812079100175,-0.7759610583333325,"{'Mg': 1.0, 'Ti': 1.0, 'Ir': 2.0}",MgTiIr2,"['Mg', 'Ti', 'Ir']",3,0.0,0.04260000000000019,12.71354782792484,5.99e-05,mp-864908,cubic,109.0,109.0,110.0,109.0,199.0,199.0,199.0,199.0,0.03,331.0,331.0,331.0,117.0,117.0,117.0,133.0,133.0,133.0,0.27,0.27,0.03
-18.34140953,-4.5853523825,74.3178521221283,-0.28672746999999976,"{'Ti': 1.0, 'In': 1.0, 'Au': 2.0}",TiInAu2,"['Ti', 'In', 'Au']",3,0.06218257312499986,0.0,12.436933212335688,0.0040923,mp-621348,cubic,-1.0,17.0,35.0,17.0,122.0,122.0,122.0,122.0,-122.34,121.0,121.0,121.0,59.0,59.0,59.0,123.0,123.0,123.0,0.43,0.43,-122.34
-35.17509711,-8.7937742775,61.29215675055533,-0.7383659525000006,"{'Ti': 2.0, 'Tc': 1.0, 'Pt': 1.0}",Ti2TcPt,"['Ti', 'Tc', 'Pt']",3,0.0,0.0,10.533933100525607,5.55e-05,mp-865928,cubic,75.0,76.0,77.0,76.0,202.0,202.0,202.0,202.0,0.11,286.0,286.0,286.0,86.0,86.0,86.0,160.0,160.0,160.0,0.33,0.33,0.11
-17.95664011,-5.985546703333333,64.65073371166942,-0.0926966699999987,"{'Ti': 1.0, 'Pt': 1.0, 'Pb': 1.0}",TiPtPb,"['Ti', 'Pt', 'Pb']",3,0.5210147216666625,0.0,11.562023792378621,0.0004135,mp-961705,cubic,75.0,39.0,2.0,39.0,113.0,113.0,113.0,113.0,-4.83,82.0,82.0,82.0,20.0,20.0,20.0,128.0,128.0,128.0,0.35,0.35,-4.83
-35.27471811,-8.8186795275,62.36332779690964,-0.6420173949999999,"{'Ti': 2.0, 'Mo': 1.0, 'Pt': 1.0}",Ti2MoPt,"['Ti', 'Mo', 'Pt']",3,0.0,0.0,10.298147821930499,3.21e-05,mp-865803,cubic,88.0,89.0,91.0,89.0,193.0,193.0,193.0,193.0,0.19,343.0,343.0,343.0,76.0,76.0,76.0,117.0,117.0,117.0,0.3,0.3,0.19
-20.45294599,-6.817648663333333,60.50414509058561,-0.8315634866666658,"{'Ti': 1.0, 'Sn': 1.0, 'Pt': 1.0}",TiSnPt,"['Ti', 'Sn', 'Pt']",3,0.0,0.8310000000000004,9.925802909312868,0.0004996,mp-30847,cubic,55.0,56.0,57.0,56.0,137.0,137.0,137.0,137.0,0.16,197.0,197.0,197.0,65.0,65.0,65.0,106.0,106.0,106.0,0.32,0.32,0.16
-26.46002425,-6.6150060625,45.84121456976108,-0.5619288149999999,"{'Ti': 1.0, 'Be': 2.0, 'Ir': 1.0}",TiBe2Ir,"['Ti', 'Be', 'Ir']",3,0.0,0.0,9.349643674601415,0.0008545,mp-866139,cubic,49.0,70.0,91.0,70.0,191.0,191.0,191.0,191.0,4.27,224.0,224.0,224.0,135.0,135.0,135.0,174.0,174.0,174.0,0.34,0.34,4.27
-32.55819538,-8.139548845,52.85560474683225,-0.8117172087500002,"{'Ti': 1.0, 'Be': 1.0, 'Ir': 2.0}",TiBeIr2,"['Ti', 'Be', 'Ir']",3,0.0,0.0,13.864523598331836,0.0001329,mp-866154,cubic,121.0,121.0,121.0,121.0,241.0,241.0,241.0,241.0,0.0,402.0,402.0,402.0,122.0,122.0,122.0,161.0,161.0,161.0,0.28,0.28,0.0
-38.37649098,-9.594122745,59.696701605592125,-0.8468337424999994,"{'Ti': 2.0, 'Tc': 1.0, 'Ir': 1.0}",Ti2TcIr,"['Ti', 'Tc', 'Ir']",3,0.0,0.0,10.735713968379471,7.61e-05,mp-865840,cubic,113.0,116.0,119.0,116.0,226.0,226.0,226.0,226.0,0.26,431.0,431.0,431.0,97.0,97.0,97.0,124.0,124.0,124.0,0.28,0.28,0.26
-32.96798606,-8.241996515,57.501585805497356,-0.6399070400000006,"{'Ti': 2.0, 'Ni': 1.0, 'Ir': 1.0}",Ti2NiIr,"['Ti', 'Ni', 'Ir']",3,0.0,0.0,10.01044684863432,0.0128028,mp-865529,cubic,-19.0,12.0,43.0,12.0,195.0,195.0,195.0,195.0,-16.34,186.0,186.0,186.0,76.0,76.0,76.0,200.0,200.0,200.0,0.47,0.47,-16.34
-39.64559632,-9.91139908,61.49733357584376,-0.5147334375000003,"{'Ti': 2.0, 'Ir': 1.0, 'W': 1.0}",Ti2IrW,"['Ti', 'Ir', 'W']",3,0.0,0.0,12.739209022844726,0.0087917,mp-972337,cubic,90.0,90.0,90.0,90.0,191.0,191.0,191.0,191.0,0.01,317.0,317.0,317.0,87.0,87.0,87.0,128.0,128.0,128.0,0.3,0.3,0.01
-36.52794258,-9.131985645,57.83530215521995,-0.5615897524999998,"{'Ti': 2.0, 'Cr': 1.0, 'Ir': 1.0}",Ti2CrIr,"['Ti', 'Cr', 'Ir']",3,0.0,0.0,9.760395797922325,0.7953793,mp-861656,cubic,78.0,79.0,80.0,79.0,190.0,190.0,190.0,190.0,0.13,319.0,319.0,319.0,69.0,69.0,69.0,125.0,125.0,125.0,0.32,0.32,0.13
-38.01771063,-9.5044276575,61.120215263628616,-0.6358848474999999,"{'Ti': 2.0, 'Mo': 1.0, 'Ir': 1.0}",Ti2MoIr,"['Ti', 'Mo', 'Ir']",3,0.0,0.0,10.429708077214238,0.0053234,mp-865807,cubic,88.0,89.0,89.0,89.0,210.0,210.0,210.0,210.0,0.1,350.0,350.0,350.0,79.0,79.0,79.0,140.0,140.0,140.0,0.32,0.32,0.1
-33.85083026,-8.462707565,56.69737420053793,-0.4800707175000003,"{'Ti': 2.0, 'Tc': 1.0, 'Ni': 1.0}",Ti2TcNi,"['Ti', 'Tc', 'Ni']",3,0.0,0.0,7.393033012387509,0.029539,mp-865878,cubic,72.0,72.0,73.0,72.0,177.0,177.0,177.0,177.0,0.05,261.0,261.0,261.0,79.0,79.0,79.0,134.0,134.0,134.0,0.32,0.32,0.05
-43.17819877,-10.7945496925,60.73634832714756,-0.40094490999999977,"{'Ti': 1.0, 'Tc': 2.0, 'W': 1.0}",TiTc2W,"['Ti', 'Tc', 'W']",3,0.0,0.0,11.693560810287215,1.7e-06,mp-865810,cubic,125.0,128.0,131.0,128.0,263.0,263.0,263.0,263.0,0.23,484.0,484.0,484.0,108.0,108.0,108.0,153.0,153.0,153.0,0.29,0.29,0.23
-31.48830102,-7.872075255,58.97375051345109,-0.30959219000000004,"{'Ti': 2.0, 'Cu': 1.0, 'Tc': 1.0}",Ti2CuTc,"['Ti', 'Cu', 'Tc']",3,0.006648631250000037,0.0,7.244299155730382,0.0012815,mp-972217,cubic,47.0,48.0,50.0,48.0,163.0,163.0,163.0,163.0,0.27,212.0,212.0,212.0,58.0,58.0,58.0,139.0,139.0,139.0,0.37,0.37,0.27
-40.53632586,-10.134081465,62.772935753913366,-0.4546820399999998,"{'Ti': 1.0, 'Nb': 1.0, 'Tc': 2.0}",TiNbTc2,"['Ti', 'Nb', 'Tc']",3,0.0,0.0,8.90870161423132,0.0043836,mp-865655,cubic,93.0,96.0,98.0,96.0,222.0,222.0,222.0,222.0,0.28,392.0,392.0,392.0,79.0,79.0,79.0,137.0,137.0,137.0,0.31,0.31,0.28
